"NBN Atlas record ID","Occurrence ID","Licence","Rightsholder","Scientific name","Taxon author","Name qualifier","Common name","Species ID (TVK)","Taxon Rank","Occurrence status","Start date","Start date day","Start date month","Start date year","End date","End date day","End date month","End date year","Locality","OSGR","Latitude (WGS84)","Longitude (WGS84)","Coordinate uncertainty (m)","Verbatim depth","Recorder","Determiner","Individual count","Abundance","Abundance scale","Organism scope","Organism remarks","Sex","Life stage","Occurrence remarks","Identification verification status","Basis of record","Survey key","Dataset name","Dataset ID","Data provider","Data provider ID","Institution code","Kingdom","Phylum","Class","Order","Family","Genus","OSGR 100km","OSGR 10km","OSGR 2km","OSGR 1km","Country","State/Province","Vitality"
"c906f803-1ed4-4321-889a-0bb943533fee","CI00016600007SIL","CC-BY","Highland Biological Recording Group","Aeshna caerulea","(Strom, 1783)","","Azure Hawker","NBNSYS0000005623","species","present","2010-07-17","17","07","2010","","","","","Dalchreichart","NH293128","57.17464","-4.82441","70.7","","Jane Bowman","Jonathan J. Willet","1","","","","1 Adult Male (Exact)","male","adult","Identified from photograph.","Accepted - considered correct","HumanObservation","CI0001660000001O","HBRG Insects Dataset Vol 1","dr965","Highland Biological Recording Group","dp7","HBRG","Animalia","Arthropoda","Insecta","Odonata","Aeshnidae","Aeshna","NH","NH21","NH21W","NH2912","United Kingdom","Scotland",""
"ff7d1990-8e0b-4b42-a527-ea938d868d4b","ADIT800400043217.Ad","CC-BY","British Dragonfly Society","Aeshna caerulea","(Strom, 1783)","","Azure Hawker","NBNSYS0000005623","species","present","2009-06-06","06","06","2009","","","","","Rahoy Durinemast Loch Arienas","NM671522","56.604123","-5.795464","70.7","","D. Kennedy","","1","","","","","","adult","","Accepted - considered correct","HumanObservation","British Dragonfly Society | DRN","Dragonfly records from the British Dragonfly Society Recording Scheme","dr731","British Dragonfly Society Recording Scheme","dp97","BDS","Animalia","Arthropoda","Insecta","Odonata","Aeshnidae","Aeshna","NM","NM65","NM65R","NM6752","United Kingdom","Scotland",""
"ff0ea693-fa66-489e-b189-e59b0dcb42e4","EN00004300007UN4.Ad","CC-BY","British Dragonfly Society","Aeshna caerulea","(Strom, 1783)","","Azure Hawker","NBNSYS0000005623","species","present","2003-06-25","25","06","2003","","","","","Garragie, Allt Odhar","NH524058","57.119829","-4.438592","70.7","","Craig Robson","","1","","","","","","adult","","Accepted - considered correct","HumanObservation","British Dragonfly Society | DRN","Dragonfly records from the British Dragonfly Society Recording Scheme","dr731","British Dragonfly Society Recording Scheme","dp97","BDS","Animalia","Arthropoda","Insecta","Odonata","Aeshnidae","Aeshna","NH","NH50","NH50H","NH5205","United Kingdom","Scotland",""
"fdb7a8d0-aa01-4873-a5fd-e9a2a374eb87","iBRC8572631.Ad","CC-BY","British Dragonfly Society","Aeshna caerulea","(Strom, 1783)","","Azure Hawker","NBNSYS0000005623","species","present","2018-06-24","24","06","2018","","","","","Guisachan forest track","NH301249","57.283499","-4.819473","70.7","","Templeton, Larry","Templeton, Larry","2–5","","","","","","adult","2 repeatedly basking on track","Accepted - considered correct","HumanObservation","iRecord | DRN dragonfly imports","Dragonfly records from the British Dragonfly Society Recording Scheme","dr731","British Dragonfly Society Recording Scheme","dp97","BDS","Animalia","Arthropoda","Insecta","Odonata","Aeshnidae","Aeshna","NH","NH32","NH32C","NH3024","United Kingdom","Scotland",""
"fd2a7386-9ef9-4ae0-ab93-55eb3aa15a97","ADIT800400042616.Ad","CC-BY","British Dragonfly Society","Aeshna caerulea","(Strom, 1783)","","Azure Hawker","NBNSYS0000005623","species","present","2010-06-10","10","06","2010","","","","","Beinn Eighe, Visitor Centre","NH019629","57.612918","-5.317234","70.7","","Paul Ashton","","1","","","","","","adult","","Accepted - considered correct","HumanObservation","British Dragonfly Society | DRN","Dragonfly records from the British Dragonfly Society Recording Scheme","dr731","British Dragonfly Society Recording Scheme","dp97","BDS","Animalia","Arthropoda","Insecta","Odonata","Aeshnidae","Aeshna","NH","NH06","NH06B","NH0162","United Kingdom","Scotland",""
"fcc12f78-bf24-4763-9fe5-9e77db72acaa","CI00016600007OUS","CC-BY","Highland Biological Recording Group","Aeshna caerulea","(Strom, 1783)","","Azure Hawker","NBNSYS0000005623","species","present","2009-06-08","08","06","2009","","","","","Chia-Aig","NN176889","56.955738","-5.000285","70.7","","Jon Mercer","Jon Mercer","","","","","","","","Hawking by forest path from car park to falls.","Accepted - considered correct","HumanObservation","CI0001660000001O","HBRG Insects Dataset Vol 1","dr965","Highland Biological Recording Group","dp7","HBRG","Animalia","Arthropoda","Insecta","Odonata","Aeshnidae","Aeshna","NN","NN18","NN18U","NN1788","United Kingdom","Scotland",""
"c902c009-f752-4f97-8734-d16a5dd1ee4f","ADIT800400070738.Ad","CC-BY","British Dragonfly Society","Aeshna caerulea","(Strom, 1783)","","Azure Hawker","NBNSYS0000005623","species","present","2014-07-25","25","07","2014","","","","","Silver Lochs","NG9328470554","57.677208","-5.46852","0.7","","Peter Vandome","","","","","","","","adult","","Accepted - considered correct","HumanObservation","British Dragonfly Society | DRN","Dragonfly records from the British Dragonfly Society Recording Scheme","dr731","British Dragonfly Society Recording Scheme","dp97","BDS","Animalia","Arthropoda","Insecta","Odonata","Aeshnidae","Aeshna","NG","NG97","NG97F","NG9370","United Kingdom","Scotland",""
"fbbde156-3547-48ca-9274-d21d413d2ac9","EN000043000015DJ.Co","CC-BY","British Dragonfly Society","Aeshna caerulea","(Strom, 1783)","","Azure Hawker","NBNSYS0000005623","species","present","1995-06-26","26","06","1995","","","","","Brishie Bog  Silver Flowe","NX476833","55.121045","-4.390544","70.7","","David J. Clarke","","1","","","","","","copulating pair or tandem","","Accepted - considered correct","HumanObservation","British Dragonfly Society | DRN","Dragonfly records from the British Dragonfly Society Recording Scheme","dr731","British Dragonfly Society Recording Scheme","dp97","BDS","Animalia","Arthropoda","Insecta","Odonata","Aeshnidae","Aeshna","NX","NX48","NX48R","NX4783","United Kingdom","Scotland",""
"fabb633c-dcd5-493d-9e42-5a3d850e8211","iBRC8722392.Ad","CC-BY","British Dragonfly Society","Aeshna caerulea","(Strom, 1783)","","Azure Hawker","NBNSYS0000005623","species","present","2018-06-26","26","06","2018","","","","","Silver Lochs","NG93367070","57.678599","-5.467294","7.1","","Vandome, Peter","Vandome, Peter","1","","","","","","adult","Blue but not bright at 11.23. Flew off north. Female poss","Accepted - considered correct","HumanObservation","iRecord | DRN dragonfly imports","Dragonfly records from the British Dragonfly Society Recording Scheme","dr731","British Dragonfly Society Recording Scheme","dp97","BDS","Animalia","Arthropoda","Insecta","Odonata","Aeshnidae","Aeshna","NG","NG97","NG97F","NG9370","United Kingdom","Scotland",""
"fa6541c2-15a6-441c-a09c-9f9a12df898e","iBRC6270089.La","CC-BY","British Dragonfly Society","Aeshna caerulea","(Strom, 1783)","","Azure Hawker","NBNSYS0000005623","species","present","2017-06-23","23","06","2017","","","","","Am Meallan, Glen Affric","NH17922456","57.275337","-5.021693","7.1","","Hall, Colin","","1","","","","","","larva","","Accepted","HumanObservation","iRecord | iRecord Dragonflies | British Dragonfly Society re","Dragonfly records from the British Dragonfly Society Recording Scheme","dr731","British Dragonfly Society Recording Scheme","dp97","BDS","Animalia","Arthropoda","Insecta","Odonata","Aeshnidae","Aeshna","NH","NH12","NH12S","NH1724","United Kingdom","Scotland",""
"fa163655-80b8-4381-a7b2-0e3311fd7553","EN000043000016AB.Ad","CC-BY","British Dragonfly Society","Aeshna caerulea","(Strom, 1783)","","Azure Hawker","NBNSYS0000005623","species","present","1996-06-08","08","06","1996","","","","","Ben Klibreck","NC593315","58.250101","-4.39816","70.7","","Audrey Edgar","","1","","","","","","adult","","Accepted - considered correct","HumanObservation","British Dragonfly Society | DRN","Dragonfly records from the British Dragonfly Society Recording Scheme","dr731","British Dragonfly Society Recording Scheme","dp97","BDS","Animalia","Arthropoda","Insecta","Odonata","Aeshnidae","Aeshna","NC","NC53","NC53V","NC5931","United Kingdom","Scotland",""
"c8be0b3d-e4bb-41dd-92be-1d95bbdd9c12","EN00004300005QG4.Ad","CC-BY","British Dragonfly Society","Aeshna caerulea","(Strom, 1783)","","Azure Hawker","NBNSYS0000005623","species","present","1989-07-19","19","07","1989","","","","","Lochan Dubh a'Phluic,.5km W","NG933705","57.677202","-5.467412","70.7","","J.L. Beaumont","","2–5","","","","","","adult","","Accepted - considered correct","HumanObservation","British Dragonfly Society | DRN","Dragonfly records from the British Dragonfly Society Recording Scheme","dr731","British Dragonfly Society Recording Scheme","dp97","BDS","Animalia","Arthropoda","Insecta","Odonata","Aeshnidae","Aeshna","NG","NG97","NG97F","NG9370","United Kingdom","Scotland",""
"f8fa802e-50c2-43a1-9358-9147897cabf3","EN00004300005LOX.Ad","CC-BY","British Dragonfly Society","Aeshna caerulea","(Strom, 1783)","","Azure Hawker","NBNSYS0000005623","species","present","1985-06-15","15","06","1985","","","","","Gualin-Coire Duail area","NC3352","58.429008","-4.853151","707.1","","D.W. Duncan","","Present","","","","","","adult","","Accepted - considered correct","HumanObservation","British Dragonfly Society | DRN","Dragonfly records from the British Dragonfly Society Recording Scheme","dr731","British Dragonfly Society Recording Scheme","dp97","BDS","Animalia","Arthropoda","Insecta","Odonata","Aeshnidae","Aeshna","NC","NC35","NC35G","NC3352","United Kingdom","Scotland",""
"f8e67508-63be-4df8-8b0d-fdb726886f8d","iBRC12584938.Ad","CC-BY","British Dragonfly Society","Aeshna caerulea","(Strom, 1783)","","Azure Hawker","NBNSYS0000005623","species","present","2013-06-30","30","06","2013","","","","","Dundonnell House","NH111860","57.824033","-5.181636","70.7","","Roy Leverton","Andy Scott","1","","","","","","adult","Scottish Entomologists' Gathering. / Female","Accepted - considered correct","HumanObservation","iRecord | DRN dragonfly imports","Dragonfly records from the British Dragonfly Society Recording Scheme","dr731","British Dragonfly Society Recording Scheme","dp97","BDS","Animalia","Arthropoda","Insecta","Odonata","Aeshnidae","Aeshna","NH","NH18","NH18D","NH1186","United Kingdom","Scotland",""
"c836a597-0374-45ff-9bcb-d6ae63da0b7e","1766477","CC-BY-NC","BTO","Aeshna caerulea","(Strom, 1783)","","Azure Hawker","NBNSYS0000005623","species","present","2016-07-28","28","07","2016","","","","","","SP8709","51.777338","-0.733127","707.1","","Withheld","","","","","","","","","","Accepted - considered correct","HumanObservation","","Non-avian taxa (BTO+partners)","dr529","British Trust for Ornithology","dp29","BTO","Animalia","Arthropoda","Insecta","Odonata","Aeshnidae","Aeshna","SP","SP80","SP80U","SP8709","United Kingdom","England","alive"
"f8932066-829f-484e-90a2-2f7b747b0358","EN000043000058EK.Ad","CC-BY","British Dragonfly Society","Aeshna caerulea","(Strom, 1783)","","Azure Hawker","NBNSYS0000005623","species","present","1987-06-12","12","06","1987","","","","","Coulin SSSI,Loch Clair","NG996574","57.562584","-5.351121","70.7","","E. Mackrill","","Present","","","","","","adult","","Accepted - considered correct","HumanObservation","British Dragonfly Society | DRN","Dragonfly records from the British Dragonfly Society Recording Scheme","dr731","British Dragonfly Society Recording Scheme","dp97","BDS","Animalia","Arthropoda","Insecta","Odonata","Aeshnidae","Aeshna","NG","NG95","NG95Y","NG9957","United Kingdom","Scotland",""
"f77019a1-4de8-45a4-95d5-84485f974472","iBRC9287358.Ad","CC-BY","British Dragonfly Society","Aeshna caerulea","(Strom, 1783)","","Azure Hawker","NBNSYS0000005623","species","present","2018-06-10","10","06","2018","","","","","Slatterdale","NG888725","57.693044","-5.544471","70.7","","Smith, Andrew","Smith, Andrew","6–20","","","","","","adult","photo confirmed no","Accepted - considered correct","HumanObservation","iRecord | DRN dragonfly imports","Dragonfly records from the British Dragonfly Society Recording Scheme","dr731","British Dragonfly Society Recording Scheme","dp97","BDS","Animalia","Arthropoda","Insecta","Odonata","Aeshnidae","Aeshna","NG","NG87","NG87W","NG8872","United Kingdom","Scotland",""
"f721ca86-0eaa-48f0-8dde-3f284de30d73","iBRC6182322.Ad","CC-BY","British Dragonfly Society","Aeshna caerulea","(Strom, 1783)","","Azure Hawker","NBNSYS0000005623","species","present","2017-06-18","18","06","2017","","","","","Loch an Airigh Fhraoich track","NH329390","57.411038","-4.782644","70.7","","Templeton Larry","Templeton Larry","1","","","","","","adult","1f basking on fallen Scots pine  Good side photos","Accepted","HumanObservation","iRecord | DRN dragonfly imports","Dragonfly records from the British Dragonfly Society Recording Scheme","dr731","British Dragonfly Society Recording Scheme","dp97","BDS","Animalia","Arthropoda","Insecta","Odonata","Aeshnidae","Aeshna","NH","NH33","NH33J","NH3239","United Kingdom","Scotland",""
"c7f99f58-81bc-4d56-b6f6-bdf0be244422","iBRC3094147.Ad","CC-BY","British Dragonfly Society","Aeshna caerulea","(Strom, 1783)","","Azure Hawker","NBNSYS0000005623","species","present","2013-07-07","07","07","2013","","","","","Slatterdale Forest","NG886723","57.691157","-5.547644","70.7","","Vandome Peter","Vandome Peter","2–5","","","","","","adult","","Accepted","HumanObservation","iRecord | DRN dragonfly imports","Dragonfly records from the British Dragonfly Society Recording Scheme","dr731","British Dragonfly Society Recording Scheme","dp97","BDS","Animalia","Arthropoda","Insecta","Odonata","Aeshnidae","Aeshna","NG","NG87","NG87W","NG8872","United Kingdom","Scotland",""
"f62adc56-574e-4189-824d-da957fcc0d93","EN0000430000PXUD.La","CC-BY","British Dragonfly Society","Aeshna caerulea","(Strom, 1783)","","Azure Hawker","NBNSYS0000005623","species","present","2012-06-02","02","06","2012","","","","","Glen Affric, Druim na Caillich","NH18982177","57.25073","-5.0021","7.1","","Colin Hall","","1","","","","","","larva","","Accepted - considered correct","HumanObservation","British Dragonfly Society | DRN","Dragonfly records from the British Dragonfly Society Recording Scheme","dr731","British Dragonfly Society Recording Scheme","dp97","BDS","Animalia","Arthropoda","Insecta","Odonata","Aeshnidae","Aeshna","NH","NH12","NH12V","NH1821","United Kingdom","Scotland",""
"f4eb8587-3112-443e-a49a-1ef5c0d2cc56","iBRC2793532.Ex","CC-BY","British Dragonfly Society","Aeshna caerulea","(Strom, 1783)","","Azure Hawker","NBNSYS0000005623","species","present","2015-06-10","10","06","2015","","","","","Silver Lochs","NG93307057","57.677406","-5.468187","7.1","","Peter Vandome","","1","","","","","","exuvia","","Accepted","HumanObservation","iRecord | iRecord Dragonflies","Dragonfly records from the British Dragonfly Society Recording Scheme","dr731","British Dragonfly Society Recording Scheme","dp97","BDS","Animalia","Arthropoda","Insecta","Odonata","Aeshnidae","Aeshna","NG","NG97","NG97F","NG9370","United Kingdom","Scotland",""
"c7a98704-1e31-49c9-bc2f-f1bdc3da6acf","EN00004300006NB1.Ad","CC-BY","British Dragonfly Society","Aeshna caerulea","(Strom, 1783)","","Azure Hawker","NBNSYS0000005623","species","present","1986-07-11","11","07","1986","","","","","Beinn Eighe NNR","NH016625","57.6092","-5.321919","70.7","","Tim Clifford","","Present","","","","","","adult","","Accepted - considered correct","HumanObservation","British Dragonfly Society | DRN","Dragonfly records from the British Dragonfly Society Recording Scheme","dr731","British Dragonfly Society Recording Scheme","dp97","BDS","Animalia","Arthropoda","Insecta","Odonata","Aeshnidae","Aeshna","NH","NH06","NH06B","NH0162","United Kingdom","Scotland",""
"c79462b4-dc73-4657-a657-ab580b733d47","EN00004300005QG9.Ad","CC-BY","British Dragonfly Society","Aeshna caerulea","(Strom, 1783)","","Azure Hawker","NBNSYS0000005623","species","present","1989-07-19","19","07","1989","","","","","Rhynchospora fusca Mire,Silver Loch,Lower Mire","NG935707","57.679087","-5.464236","70.7","","J.L. Beaumont","","1","","","","","","adult","","Accepted - considered correct","HumanObservation","British Dragonfly Society | DRN","Dragonfly records from the British Dragonfly Society Recording Scheme","dr731","British Dragonfly Society Recording Scheme","dp97","BDS","Animalia","Arthropoda","Insecta","Odonata","Aeshnidae","Aeshna","NG","NG97","NG97F","NG9370","United Kingdom","Scotland",""
"f470665a-99f4-4c2c-bc34-6ae187d0a040","CI00016600008AIP","CC-BY","Highland Biological Recording Group","Aeshna caerulea","(Strom, 1783)","","Azure Hawker","NBNSYS0000005623","species","present","2011-06-11","11","06","2011","","","","","Allt na Larach","NG722431","57.421448","-5.794775","70.7","","Jonathan Willet","Jonathan J. Willet","2","","","","2 Larvae (Exact)","","larvae","","Accepted - considered correct","HumanObservation","CI0001660000001O","HBRG Insects Dataset Vol 1","dr965","Highland Biological Recording Group","dp7","HBRG","Animalia","Arthropoda","Insecta","Odonata","Aeshnidae","Aeshna","NG","NG74","NG74G","NG7243","United Kingdom","Scotland",""
"c6ecac82-de42-4ae4-a65e-552b7ed7f926","EN000043000016GJ.Ad","CC-BY","British Dragonfly Society","Aeshna caerulea","(Strom, 1783)","","Azure Hawker","NBNSYS0000005623","species","present","1997-07-19","19","07","1997","","","","","Strath na Sealga  SE of Achneigie","NH093788","57.758701","-5.206155","70.7","","R.E. Youngman","","Present","","","","","","adult","","Accepted - considered correct","HumanObservation","British Dragonfly Society | DRN","Dragonfly records from the British Dragonfly Society Recording Scheme","dr731","British Dragonfly Society Recording Scheme","dp97","BDS","Animalia","Arthropoda","Insecta","Odonata","Aeshnidae","Aeshna","NH","NH07","NH07Z","NH0978","United Kingdom","Scotland",""
"f3853111-155d-4303-8506-f3a3e05e48e2","ADIT800400047687.La","CC-BY","British Dragonfly Society","Aeshna caerulea","(Strom, 1783)","","Azure Hawker","NBNSYS0000005623","species","present","2011-06-23","23","06","2011","","","","","Creag an Fhir-eoin","NH2994818571","57.226191","-4.818443","0.7","","Jonathon Willet","","2–5","","","","","","larva","","Accepted - considered correct","HumanObservation","British Dragonfly Society | DRN","Dragonfly records from the British Dragonfly Society Recording Scheme","dr731","British Dragonfly Society Recording Scheme","dp97","BDS","Animalia","Arthropoda","Insecta","Odonata","Aeshnidae","Aeshna","NH","NH21","NH21Z","NH2918","United Kingdom","Scotland",""
"f2a3801a-a2bf-47f9-94e5-11cc2a135008","EN00004300004TDI.Ad","CC-BY","British Dragonfly Society","Aeshna caerulea","(Strom, 1783)","","Azure Hawker","NBNSYS0000005623","species","present","1889-06-15","15","06","1889","","","","","Rannoch area","NN55","56.664231","-4.367458","7071.1","","J.J.F.X. King","","Present","","","","","","adult","","Accepted - considered correct","HumanObservation","British Dragonfly Society | DRN","Dragonfly records from the British Dragonfly Society Recording Scheme","dr731","British Dragonfly Society Recording Scheme","dp97","BDS","Animalia","Arthropoda","Insecta","Odonata","Aeshnidae","Aeshna","NN","NN55","","","United Kingdom","Scotland",""
"c69d8650-b945-4f71-9152-fa994986a21d","iBRC3093301.Ad","CC-BY","British Dragonfly Society","Aeshna caerulea","(Strom, 1783)","","Azure Hawker","NBNSYS0000005623","species","present","2015-07-15","15","07","2015","","","","","Tomich near","NH284255","57.288246","-4.848053","70.7","","Templeton, Larry","Templeton, Larry","1","","","","","","adult","repeatedly basking on track  -  trees on one side with boggy field on the other with some sphagnum moss .","Accepted","HumanObservation","iRecord | DRN dragonfly imports","Dragonfly records from the British Dragonfly Society Recording Scheme","dr731","British Dragonfly Society Recording Scheme","dp97","BDS","Animalia","Arthropoda","Insecta","Odonata","Aeshnidae","Aeshna","NH","NH22","NH22X","NH2825","United Kingdom","Scotland",""
"c699aee8-72a2-405d-be08-d94a54a34172","iBRC6270603.La","CC-BY","British Dragonfly Society","Aeshna caerulea","(Strom, 1783)","","Azure Hawker","NBNSYS0000005623","species","present","2017-07-09","09","07","2017","","","","","Guisachan, Glen Affric","NH29242049","57.243192","-4.831395","7.1","","Hall, Colin","","1","","","","","","larva","","Accepted","HumanObservation","iRecord | iRecord Dragonflies | British Dragonfly Society re","Dragonfly records from the British Dragonfly Society Recording Scheme","dr731","British Dragonfly Society Recording Scheme","dp97","BDS","Animalia","Arthropoda","Insecta","Odonata","Aeshnidae","Aeshna","NH","NH22","NH22V","NH2920","United Kingdom","Scotland",""
"f2928e4e-33c0-4335-886c-ee277aec89ca","CI00016600007ZY1","CC-BY","Highland Biological Recording Group","Aeshna caerulea","(Strom, 1783)","","Azure Hawker","NBNSYS0000005623","species","present","2009-06-23","23","06","2009","","","","","Allt Loch na Lap","NN395698","56.792453","-4.628548","70.7","","Ian Strachan","Ian Strachan","1","","","","1 Adult (Exact)","","adult","At bog pools.","Accepted - considered correct","HumanObservation","CI0001660000001O","HBRG Insects Dataset Vol 1","dr965","Highland Biological Recording Group","dp7","HBRG","Animalia","Arthropoda","Insecta","Odonata","Aeshnidae","Aeshna","NN","NN36","NN36Z","NN3969","United Kingdom","Scotland",""
"f20fc5b0-b3ad-4d43-9d53-d11c474033f4","iBRC28280082.La","CC-BY","British Dragonfly Society","Aeshna caerulea","(Strom, 1783)","","Azure Hawker","NBNSYS0000005623","species","present","2022-06-02","02","06","2022","","","","","Loch Ba S east road","NN32194903","56.603079","-4.735222","7.1","","Pat Batty","Pat Batty","2–5","","","","","","larva","la 16,18mm15x1-4m infilled 60% sphagnum","Accepted - considered correct","HumanObservation","iRecord | DRN dragonfly imports","Dragonfly records from the British Dragonfly Society Recording Scheme","dr731","British Dragonfly Society Recording Scheme","dp97","","Animalia","Arthropoda","Insecta","Odonata","Aeshnidae","Aeshna","NN","NN34","NN34J","NN3249","United Kingdom","Scotland",""
"c5e6b635-91c4-4f41-821a-3f86df0795a6","EN0000430000COLL.Ad","CC-BY","British Dragonfly Society","Aeshna caerulea","(Strom, 1783)","","Azure Hawker","NBNSYS0000005623","species","present","2006-07-15","15","07","2006","","","","","Aketil burn SKye","NG327453","57.419656","-6.452937","70.7","","Nick Green","","1","","","","","","adult","","Accepted - considered correct","HumanObservation","British Dragonfly Society | DRN","Dragonfly records from the British Dragonfly Society Recording Scheme","dr731","British Dragonfly Society Recording Scheme","dp97","BDS","Animalia","Arthropoda","Insecta","Odonata","Aeshnidae","Aeshna","NG","NG34","NG34H","NG3245","United Kingdom","Scotland",""
"f1ca0003-7fdd-42da-9ad5-ca783a4aa114","iBRC27392826.Ad","CC-BY","British Dragonfly Society","Aeshna caerulea","(Strom, 1783)","","Azure Hawker","NBNSYS0000005623","species","present","2022-06-29","29","06","2022","","","","","Beinn Eighe Visitor Centre trail","NH019627","57.611125","-5.31707","70.7","","Brown, Alan","Brown, Alan","2–5","","","","","not recorded","adult","","Accepted - considered correct","HumanObservation","iRecord | iRecord general data","Dragonfly records from the British Dragonfly Society Recording Scheme","dr731","British Dragonfly Society Recording Scheme","dp97","","Animalia","Arthropoda","Insecta","Odonata","Aeshnidae","Aeshna","NH","NH06","NH06B","NH0162","United Kingdom","Scotland",""
"f140fd36-f146-43d4-98b4-54bc04ccc403","EN00004300005JLF.Ad","CC-BY","British Dragonfly Society","Aeshna caerulea","(Strom, 1783)","","Azure Hawker","NBNSYS0000005623","species","present","1993-06-30","30","06","1993","","","","","Brishie Bog,Silver Flowe NNR","NX474832","55.120085","-4.393623","70.7","","Jim McLeary","","1","","","","","","adult","","Accepted - considered correct","HumanObservation","British Dragonfly Society | DRN","Dragonfly records from the British Dragonfly Society Recording Scheme","dr731","British Dragonfly Society Recording Scheme","dp97","BDS","Animalia","Arthropoda","Insecta","Odonata","Aeshnidae","Aeshna","NX","NX48","NX48R","NX4783","United Kingdom","Scotland",""
"f13c878e-d64b-4ed4-a7d6-d591b7941381","iBRC2793532.Ad","CC-BY","British Dragonfly Society","Aeshna caerulea","(Strom, 1783)","","Azure Hawker","NBNSYS0000005623","species","present","2015-06-10","10","06","2015","","","","","Silver Lochs","NG93307057","57.677406","-5.468187","7.1","","Peter Vandome","","1","","","","","","adult","","Accepted","HumanObservation","iRecord | iRecord Dragonflies","Dragonfly records from the British Dragonfly Society Recording Scheme","dr731","British Dragonfly Society Recording Scheme","dp97","BDS","Animalia","Arthropoda","Insecta","Odonata","Aeshnidae","Aeshna","NG","NG97","NG97F","NG9370","United Kingdom","Scotland",""
"f1074c28-f213-4a76-b0ce-8c94828f2f59","iBRC8572715.Ad","CC-BY","British Dragonfly Society","Aeshna caerulea","(Strom, 1783)","","Azure Hawker","NBNSYS0000005623","species","present","2018-06-30","30","06","2018","","","","","Loch Culeig track","NH273148","57.191835","-4.858833","70.7","","Templeton, Larry","Templeton, Larry","1","","","","","","adult","1basking on tree trunks forest clearing","Accepted - considered correct","HumanObservation","iRecord | DRN dragonfly imports","Dragonfly records from the British Dragonfly Society Recording Scheme","dr731","British Dragonfly Society Recording Scheme","dp97","BDS","Animalia","Arthropoda","Insecta","Odonata","Aeshnidae","Aeshna","NH","NH21","NH21S","NH2714","United Kingdom","Scotland",""
"ef91d23b-f6ce-49dc-893a-5bff4a625aaf","iBRC8722365.Ad","CC-BY","British Dragonfly Society","Aeshna caerulea","(Strom, 1783)","","Azure Hawker","NBNSYS0000005623","species","present","2018-06-05","05","06","2018","","","","","Slatterdale Forest","NG88707238","57.691497","-5.546754","7.1","","Vandome, Peter","Vandome, Peter","1","","","","","","adult","Male","Accepted - considered correct","HumanObservation","iRecord | DRN dragonfly imports","Dragonfly records from the British Dragonfly Society Recording Scheme","dr731","British Dragonfly Society Recording Scheme","dp97","BDS","Animalia","Arthropoda","Insecta","Odonata","Aeshnidae","Aeshna","NG","NG87","NG87W","NG8872","United Kingdom","Scotland",""
"eee8812e-92ba-49b1-a0ce-761cbb8c902a","iBRC27392231.Ad","CC-BY","British Dragonfly Society","Aeshna caerulea","(Strom, 1783)","","Azure Hawker","NBNSYS0000005623","species","present","2022-06-29","29","06","2022","","","","","Slattadale","NG887724","57.692101","-5.546058","70.7","","Brown, Alan","Brown, Alan","6–20","","","","","mixed","adult","3 males & 3 females","Accepted - considered correct","HumanObservation","iRecord | iRecord general data","Dragonfly records from the British Dragonfly Society Recording Scheme","dr731","British Dragonfly Society Recording Scheme","dp97","","Animalia","Arthropoda","Insecta","Odonata","Aeshnidae","Aeshna","NG","NG87","NG87W","NG8872","United Kingdom","Scotland",""
"c534229e-ff02-4b5d-942b-55bfb01ef75a","24","CC-BY-NC","North East Scotland Biological Records Centre","Aeshna caerulea","(Strom, 1783)","","Azure Hawker","NBNSYS0000005623","species","present","1989-07-05","05","07","1989","","","","","","NN5133","56.470152","-4.412187","707.1","","","","","","","","","","","","Accepted","HumanObservation","CI0000340000000I","Dragonflies and Damselflies 1862-2013","dr1184","North East Scotland Biological Records Centre","dp123","","Animalia","Arthropoda","Insecta","Odonata","Aeshnidae","Aeshna","NN","NN53","NN53B","NN5133","United Kingdom","Scotland",""
"eedc9911-57f5-4c5b-859f-994e36865c50","EN0000430000COGL.Co","CC-BY","British Dragonfly Society","Aeshna caerulea","(Strom, 1783)","","Azure Hawker","NBNSYS0000005623","species","present","2006-06-14","14","06","2006","","","","","Loch Arkaig, Allt Mhuic","NN121912","56.974169","-5.092293","70.7","","Michael Densley","","1","","","","","","copulating pair or tandem","","Accepted - considered correct","HumanObservation","British Dragonfly Society | DRN","Dragonfly records from the British Dragonfly Society Recording Scheme","dr731","British Dragonfly Society Recording Scheme","dp97","BDS","Animalia","Arthropoda","Insecta","Odonata","Aeshnidae","Aeshna","NN","NN19","NN19F","NN1291","United Kingdom","Scotland",""
"eeb6211b-2e85-48b7-b66d-b4788de79eeb","EN00004300005PTW.Co","CC-BY","British Dragonfly Society","Aeshna caerulea","(Strom, 1783)","","Azure Hawker","NBNSYS0000005623","species","present","1992-06-04","04","06","1992","","","","","Loch Maree,Silver Loch Complex","NG934706","57.678145","-5.465824","70.7","","R.W.J. Smith","","2–5","","","","","","copulating pair or tandem","","Accepted - considered correct","HumanObservation","British Dragonfly Society | DRN","Dragonfly records from the British Dragonfly Society Recording Scheme","dr731","British Dragonfly Society Recording Scheme","dp97","BDS","Animalia","Arthropoda","Insecta","Odonata","Aeshnidae","Aeshna","NG","NG97","NG97F","NG9370","United Kingdom","Scotland",""
